249.44 174.5 99.9397
250.526 174.5 101.025
251.6 174.5 102.099
252.672 174.499 103.171
253.732 174.499 104.232
254.781 174.5 105.281
255.819 174.499 106.318
256.845 174.5 107.345
257.861 174.5 108.36
258.866 174.5 109.366
259.861 174.5 110.361
260.847 174.5 111.346
261.822 174.5 112.322
262.788 174.5 113.288
263.745 174.5 114.245
264.693 174.5 115.192
265.631 174.5 116.131
266.561 174.5 117.061
267.482 174.5 117.982
268.395 174.5 118.895
269.3 174.5 119.8
270.196 174.5 120.696
271.085 174.5 121.585
271.966 174.5 122.466
272.839 174.5 123.339
273.705 174.501 124.205
274.564 174.501 125.063
275.415 174.501 125.915
276.259 174.501 126.759
277.097 174.501 127.597
277.928 174.501 128.428
278.751 174.501 129.251
279.568 174.501 130.068
280.379 174.501 130.878
281.183 174.501 131.683
281.981 174.501 132.481
282.773 174.501 133.273
283.559 174.501 134.059
284.34 174.501 134.839
285.114 174.501 135.614
285.884 174.501 136.383
286.647 174.501 137.147
287.405 174.501 137.905
288.158 174.501 138.658
288.906 174.501 139.405
289.648 174.501 140.148
290.385 174.5 140.885
291.117 174.501 141.617
291.844 174.501 142.344
292.566 174.501 143.066
293.284 174.501 143.784
293.997 174.501 144.497
294.706 174.501 145.205
295.409 174.501 145.909
296.108 174.501 146.608
296.803 174.501 147.303
297.494 174.501 147.994
298.181 174.501 148.68
298.863 174.501 149.363
299.542 174.501 150.042
300.217 174.501 150.717
300.889 174.501 151.389
301.556 174.501 152.056
302.219 174.502 152.719
302.878 174.502 153.378
303.534 174.502 154.034
304.187 174.502 154.687
304.836 174.502 155.336
305.48 174.502 155.98
306.122 174.502 156.622
306.76 174.502 157.26
307.396 174.502 157.896
308.028 174.502 158.528
308.656 174.502 159.156
309.282 174.502 159.782
309.905 174.502 160.405
310.525 174.501 161.025
311.141 174.502 161.641
311.754 174.502 162.254
312.364 174.502 162.864
312.971 174.501 163.471
313.575 174.502 164.075
314.171 174.501 164.671
314.765 174.501 165.265
315.356 174.501 165.855
315.944 174.502 166.444
316.529 174.502 167.029
317.112 174.501 167.612
317.693 174.501 168.193
318.271 174.501 168.771
318.847 174.501 169.347
319.42 174.501 169.92
319.992 174.501 170.492
320.561 174.501 171.061
321.127 174.501 171.627
321.692 174.501 172.192
322.255 174.501 172.755
322.816 174.501 173.316
323.374 174.501 173.874
323.931 174.501 174.431
324.485 174.501 174.985
325.037 174.5 175.537
325.591 174.501 176.091
326.146 174.501 176.646
326.702 174.5 177.202
327.26 174.501 177.76
327.822 174.5 178.322
328.386 174.5 178.885
328.948 174.5 179.448
329.507 174.501 180.007
330.066 174.501 180.566
330.624 174.501 181.124
331.179 174.501 181.679
331.735 174.501 182.235
332.289 174.501 182.789
332.841 174.501 183.341
333.392 174.501 183.892
333.942 174.501 184.442
334.494 174.501 184.994
335.049 174.501 185.549
335.608 174.501 186.108
336.173 174.501 186.673
336.739 174.501 187.239
337.308 174.501 187.808
337.874 174.5 188.374
338.44 174.5 188.939
339.002 174.5 189.502
339.563 174.5 190.063
340.122 174.5 190.622
340.68 174.499 191.18
341.237 174.499 191.737
341.793 174.499 192.293
342.347 174.499 192.847
342.904 174.499 193.404
343.461 174.499 193.961
344.017 174.5 194.517
344.571 174.5 195.071
345.124 174.5 195.624
345.679 174.5 196.179
346.234 174.5 196.734
346.787 174.5 197.287
