-2.499999995031836619e-01
-2.569902817589138633e-01
-2.639805640146440369e-01
-2.709708462703742105e-01
-2.709708462703742105e-01
-2.534460341546102002e-01
-2.359212220388462455e-01
-2.183964099230822353e-01
