8.104847894648450740e-10
7.970693468957047108e-10
7.820876693282436226e-10
7.645547409532886737e-10
7.423482212744048652e-10
2.117337858528168617e-12
1.892306552562593895e-12
1.499043897276244767e-12
1.201074697134019245e-12
9.209542681122488662e-13
1.081162811447626875e-11
9.657415131826258198e-12
8.532315878699602630e-12
7.409036395645381623e-12
6.278704361673197019e-12
2.198102660684042919e-12
1.545689664626522883e-12
-1.055118091757785135e-12
-1.034154440502164517e-13
4.453116135112234215e-14
