109.393,211.178,0.0
109.394,211.178,0.000732422
109.397,211.178,0.00366211
109.401,211.178,0.00830078
109.409,211.178,0.015625
109.417,211.178,0.0241699
109.428,211.178,0.0344238
109.44,211.178,0.0466309
109.455,211.178,0.060791
109.471,211.178,0.0769043
109.489,211.178,0.0947266
109.509,211.178,0.11499
109.532,211.177,0.137207
109.555,211.177,0.160889
109.581,211.177,0.186768
109.609,211.177,0.214844
109.642,211.177,0.247314
109.674,211.177,0.279541
109.708,211.176,0.313232
109.743,211.176,0.348877
109.781,211.176,0.386719
109.821,211.176,0.426514
109.863,211.175,0.468262
109.906,211.175,0.511963
109.952,211.175,0.557129
109.998,211.174,0.604004
110.047,211.174,0.652344
110.097,211.174,0.702148
110.147,211.173,0.75293
110.2,211.173,0.805176
110.253,211.173,0.858398
110.307,211.172,0.912598
110.362,211.172,0.967773
110.418,211.171,1.02368
110.475,211.171,1.08032
110.532,211.17,1.1377
110.59,211.17,1.19556
110.649,211.17,1.25415
110.708,211.169,1.31299
110.767,211.169,1.37256
110.827,211.168,1.43262
110.893,211.168,1.49902
110.954,211.167,1.55981
111.016,211.167,1.62109
111.077,211.166,1.68286
111.139,211.166,1.74463
111.201,211.165,1.80688
111.264,211.165,1.86914
111.326,211.164,1.93188
111.389,211.164,1.99463
111.452,211.163,2.05737
111.515,211.163,2.12061
111.578,211.162,2.18384
111.642,211.161,2.24731
111.705,211.161,2.31079
111.769,211.16,2.37451
111.833,211.16,2.43848
111.897,211.159,2.5022
111.961,211.158,2.56616
112.025,211.158,2.63013
112.089,211.157,2.69434
112.153,211.157,2.75854
112.217,211.156,2.82275
112.281,211.155,2.88696
112.346,211.155,2.95117
112.41,211.154,3.01562
112.474,211.154,3.08008
112.539,211.153,3.14429
112.603,211.152,3.20874
112.668,211.152,3.27319
112.732,211.151,3.33765
112.796,211.15,3.40186
112.861,211.15,3.46631
112.925,211.149,3.53076
112.99,211.149,3.59521
113.054,211.148,3.65967
113.119,211.147,3.72412
113.183,211.147,3.78857
113.248,211.146,3.85303
113.312,211.146,3.91748
113.376,211.145,3.98193
113.441,211.144,4.04639
113.505,211.144,4.11084
113.57,211.143,4.17529
