2429.5 229.531 0.0
2429.5 229.531 0.00195312
2429.53 229.531 0.0302734
2429.6 229.531 0.105957
2429.73 229.531 0.232422
2429.91 229.531 0.415039
2430.15 229.531 0.656738
2430.46 229.531 0.962402
2430.83 229.531 1.33545
2431.28 229.53 1.78516
2431.81 229.53 2.31201
2432.42 229.53 2.91992
2433.11 229.531 3.6167
2433.9 229.531 4.40381
2434.78 229.53 5.28418
2435.76 229.531 6.2666
2436.86 229.531 7.3584
2438.07 229.53 8.57031
2439.41 229.53 9.91602
2440.9 229.53 11.4058
2442.55 229.53 13.0493
2444.35 229.53 14.8501
2446.31 229.53 16.812
2448.43 229.53 18.936
2450.72 229.53 21.2246
2453.17 229.53 23.6753
2455.78 229.53 26.2842
2458.55 229.53 29.0469
2461.38 229.53 31.8823
2464.25 229.53 34.7559
2467.2 229.53 37.7036
2470.22 229.53 40.7236
2473.31 229.53 43.813
2476.47 229.53 46.9692
2479.69 229.53 50.1904
2482.97 229.53 53.4727
2486.31 229.53 56.8145
2489.71 229.53 60.2109
2493.16 229.53 63.6592
2496.62 229.53 67.1201
2500.12 229.53 70.6245
2503.67 229.53 74.1724
2507.25 229.53 77.7529
2510.87 229.53 81.3701
2514.52 229.53 85.0166
2518.19 229.53 88.6885
2521.88 229.53 92.3813
2525.59 229.53 96.0923
2529.33 229.53 99.8242
2533.06 229.53 903.557
2536.8 229.416 907.288
2540.53 229.128 911.026
2544.26 228.707 914.765
2547.96 228.15 918.496
2551.63 227.454 922.219
2555.26 226.623 925.928
2558.85 225.662 929.623
2562.39 224.574 933.3
2565.86 223.363 936.953
2569.26 222.034 940.582
2572.59 220.592 944.184
2575.84 219.043 947.756
2579.01 217.393 951.295
2582.08 215.649 954.799
2585.06 213.817 958.265
2587.95 211.904 961.691
2590.73 209.917 965.075
2593.41 207.863 968.416
2595.99 205.746 971.716
2598.47 203.572 974.976
2600.85 201.344 978.195
2603.13 199.067 981.375
2605.31 196.747 984.517
2607.39 194.385 987.623
2609.38 191.988 990.693
2611.27 189.559 993.727
2613.06 187.1 996.727
2614.76 184.616 999.693
2616.37 182.109 1002.63
2617.89 179.584 1005.53
2619.34 177.017 1008.43
2620.69 174.437 1011.29
2621.96 171.845 1014.13
2623.14 169.246 1016.94
2624.24 166.641 1019.72
2625.25 164.034 1022.47
2626.19 161.417 1025.2
2627.03 158.837 1027.86
2627.78 156.317 1030.44
2628.45 153.857 1032.94
2629.03 151.455 1035.37
2629.54 149.11 1037.72
2629.99 146.82 1040.01
2630.37 144.585 1042.23
2630.69 142.402 1044.4
2630.96 140.271 1046.5
2631.18 138.19 1048.55
2631.35 136.158 1050.55
2631.47 134.173 1052.5
2631.56 132.233 1054.4
2631.61 130.337 1056.26
2631.62 128.484 1058.07
2631.61 126.672 1059.85
2631.56 124.901 1061.58
2631.48 123.167 1063.28
2631.37 121.472 1064.94
2631.24 119.813 1066.57
2631.09 118.189 1068.17
2630.91 116.599 1069.73
2630.72 115.043 1071.27
2630.5 113.519 1072.77
2630.26 112.026 1074.25
2630.01 110.562 1075.7
2629.74 109.128 1077.13
2629.45 107.721 1078.53
2629.16 106.343 1079.91
2628.84 104.989 1081.27
2628.52 103.656 1082.61
2628.17 102.34 1083.94
2627.81 101.039 1085.26
2627.45 99.7479 1086.57
2627.05 98.4641 1087.88
2626.65 97.1847 1089.19
2626.23 95.9072 1090.51
2625.78 94.629 1091.83
2625.32 93.3464 1093.16
2624.83 92.057 1094.5
2624.33 90.7593 1095.86
2623.79 89.4528 1097.24
2623.24 88.1414 1098.63
2622.66 86.8296 1100.03
2622.06 85.5205 1101.44
2621.45 84.2184 1102.84
2620.81 82.9263 1104.25
2620.16 81.648 1105.65
2619.49 80.3863 1107.04
2618.82 79.144 1108.42
2618.12 77.9241 1109.78
2617.43 76.7255 1111.13
2616.72 75.5451 1112.48
2616.01 74.38 1113.81
2615.27 73.2273 1115.15
2614.52 72.0845 1116.48
2613.76 70.9492 1117.81
2612.97 69.818 1119.15
2612.16 68.6896 1120.51
2611.33 67.5607 1121.87
2610.48 66.4334 1123.25
2609.61 65.3105 1124.63
2608.72 64.1955 1126.02
2607.81 63.0909 1127.42
2606.88 62.0 1128.81
2605.94 60.9257 1130.2
2605.0 59.8705 1131.58
2604.04 58.8368 1132.95
2603.08 57.824 1134.31
2602.12 56.8299 1135.65
2601.13 55.8511 1137.01
2600.15 54.8858 1138.35
2599.15 53.941 1139.69
2598.13 53.0054 1141.03
2597.1 52.0773 1142.39
2596.05 51.1564 1143.74
2594.97 50.2465 1145.11
2593.89 49.3502 1146.48
2592.79 48.4688 1147.85
2591.69 47.6053 1149.21
2590.58 46.7613 1150.57
2589.46 45.9396 1151.92
2588.34 45.1387 1153.26
2587.22 44.357 1154.59
2586.09 43.5916 1155.91
2584.95 42.8412 1157.24
2583.81 42.1045 1158.56
2582.64 41.3794 1159.9
2581.45 40.6649 1161.24
2580.25 39.9605 1162.6
2579.02 39.2659 1163.97
2577.78 38.5834 1165.34
2576.52 37.915 1166.73
2575.25 37.2639 1168.11
2573.98 36.6312 1169.49
2572.7 36.0186 1170.87
2571.42 35.4266 1172.24
2570.15 34.857 1173.59
2568.88 34.3098 1174.93
2567.61 33.7859 1176.27
2566.34 33.2821 1177.59
2565.07 32.7971 1178.91
2563.8 32.3306 1180.22
2562.53 31.8801 1181.53
2561.25 31.4454 1182.85
2559.95 31.0253 1184.17
2558.64 30.62 1185.5
2557.31 30.2281 1186.85
2555.97 29.8508 1188.2
2554.6 29.4896 1189.57
2553.23 29.1455 1190.94
2551.86 28.8201 1192.31
2550.47 28.5138 1193.68
2549.09 28.2271 1195.05
2547.72 27.9614 1196.41
2546.35 27.7165 1197.75
2544.98 27.4914 1199.1
2543.62 27.2861 1200.43
2542.26 27.0989 1201.77
2540.89 26.9296 1203.1
2539.52 26.7783 1204.43
2538.16 26.6445 1205.77
2536.77 26.5279 1207.11
2535.38 26.4298 1208.47
2533.98 26.3506 1209.82
2532.57 26.2902 1211.19
2531.16 26.2486 1212.55
2529.76 26.2267 1213.91
2528.37 26.2242 1215.29
2526.98 26.2286 1216.68
2525.59 26.2343 1218.07
2524.2 26.2399 1219.46
2522.81 26.2457 1220.85
2521.42 26.2516 1222.24
2520.03 26.2576 1223.64
2518.63 26.2632 1225.03
2517.24 26.2694 1226.42
2515.85 26.2749 1227.81
2514.45 26.2804 1229.21
2513.07 26.286 1230.59
2511.7 26.2916 1231.96
2510.33 26.2975 1233.33
2508.94 26.3029 1234.72
2507.55 26.3086 1236.11
2506.16 26.3141 1237.5
2504.77 26.3194 1238.89
2503.38 26.3253 1240.28
2501.99 26.3311 1241.67
2500.6 26.3365 1243.06
2499.2 26.3419 1244.46
2497.81 26.3476 1245.85
2496.42 26.3534 1247.24
2495.03 26.3591 1248.63
2493.64 26.3646 1250.02
2492.25 26.3701 1251.41
2490.86 26.3756 1252.8
2489.47 26.3812 1254.19
2488.08 26.387 1255.58
2486.68 26.3925 1256.98
2485.29 26.3978 1258.37
2483.9 26.403 1259.76
2482.51 26.4085 1261.16
2481.11 26.4141 1262.55
2479.73 26.4196 1263.93
2478.36 26.4245 1265.3
2476.98 26.43 1266.68
2475.6 26.4355 1268.06
2474.21 26.4407 1269.45
2472.82 26.4457 1270.84
2471.43 26.4509 1272.23
2470.04 26.4562 1273.62
2468.65 26.462 1275.02
2467.25 26.4672 1276.41
2465.86 26.4724 1277.8
2464.47 26.4776 1279.19
2463.08 26.483 1280.58
2461.69 26.4884 1281.97
2460.3 26.4938 1283.36
2458.9 26.4992 1284.76
2457.5 26.5044 1286.16
2456.1 26.5098 1287.56
2454.71 26.5151 1288.95
2453.32 26.5202 1290.34
2451.93 26.5254 1291.73
2450.55 26.5304 1293.11
2449.17 26.5357 1294.49
2447.79 26.5413 1295.87
2446.4 26.5466 1297.27
2445.0 26.5519 1298.66
2443.61 26.5574 1300.05
2442.22 26.5624 1301.44
2440.83 26.5677 1302.83
2439.44 26.5729 1304.22
2438.06 26.5781 1305.6
2436.7 26.5834 1306.96
2435.33 26.5884 1308.33
2433.96 26.5932 1309.7
2432.57 26.5979 1311.09
2431.18 26.603 1312.48
2429.77 26.6082 1313.89
2428.36 26.6133 1315.3
2426.94 26.6183 1316.72
2425.53 26.6234 1318.14
2424.12 26.6284 1319.54
2422.72 26.6338 1320.94
2421.33 26.6392 1322.33
2419.96 26.6445 1323.7
